
2015/07/21 15:59:58 : PARSING GOOGLE SCHOLAR;

2015/07/21 15:59:58 : Successfully connected driver;

2015/07/21 15:59:58 : Successfully connected to jdbc:postgresql://127.0.0.1:5432/patentDB user name is postgres, password is RichardCypher;

2015/07/21 15:59:58 : Get documents ./docs2/input0.html;

2015/07/21 15:59:58 : Found record - 2015/07/21 15:59:58;[ЦИТИРОВАНИЕ][C] Сварка взрывом в металлургии;ВМ Кудинов, АЯ Коротеев ;1978; М.: Металлургия, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:10 : Found record - 2015/07/21 16:00:10;[ЦИТИРОВАНИЕ][C] Влияние начальных параметров на процесс волнообразования при сварке металлов взрывом;АА Дерибас, ВМ Кудинов, ФИ Матвеенков ;1967; Физика горения и взрыва, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:11 : Found record - 2015/07/21 16:00:10;[PDF][PDF] Комплексное диффузионное упрочнение тяжелонагруженных деталей машин и инструмента;МА Гурьев, СГ Иванов, ЕА Кошелева… ;2010; Ползуновский …,   elib.altstu.ru;http://elib.altstu.ru/elib/books/Files/pv2010_01/pdf/114guryev.pdf;русский;Google Scholar;133.pdf;133.txt;

2015/07/21 16:00:11 : Found record - 2015/07/21 16:00:11;[ЦИТИРОВАНИЕ][C] Времена развития волнообразования при сварке металлов взрывом;АН Михайлов, АН Дремин ;1981; Труды II совещ. по обработке ма‐териалов взрывом, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:12 : Found record - 2015/07/21 16:00:11;[PDF][PDF] Развитие сдвиговой неустойчивости на контактной границе продукты взрыва-металл при скользящей детонации заряда взрывчатого вещества;ОБ Дреннов, АИ Давыдов, АЛ Михайлов… ;2005; Доклады Академии …,   sibran.ru;http://sibran.ru/upload/iblock/974/974d496c52c5321e984525048516fb7e.pdf;русский;Google Scholar;135.pdf;135.txt;

2015/07/21 16:00:13 : Found record - 2015/07/21 16:00:12;[PDF][PDF] Состояние и перспективы применения импульсных источников энергии для технологических процессов обработки материалов;ВС Кривцов, ВК Борисевич ;2007; Авиационнокосмическая техника …,   irbisnbuv.gov.ua;http://www.irbis-nbuv.gov.ua/cgi-bin/irbis_nbuv/cgiirbis_64.exe?C21COM=2&I21DBN=UJRN&P21DBN=UJRN&IMAGE_FILE_DOWNLOAD=1&Image_file_name=PDF/aktit_2007_11_3.pdf;русский;Google Scholar;136.pdf;136.txt;

2015/07/21 16:00:13 : Found record - 2015/07/21 16:00:13;[ЦИТИРОВАНИЕ][C] ВЛИЯНИЕ ТЕРМИЧЕСКОГО И СИЛОВОГО ВОЗДЕЙСТВИЯ НА КИНЕТИКУ РОСТА ДИФФУЗИОННОЙ ПРОСЛОЙКИ В НИКЕЛЬ- …;ВГ Шморгун, ЮП Трыков, ОВ Слаутин, АИ Богданов… ;2009; Известия,   elibrary.ru;none;русский;Google Scholar;none;none;

2015/07/21 16:00:13 : Found record - 2015/07/21 16:00:13;Структура и свойства покрытий из самофлюсующегося сплава для защиты сварных соединений;ЛМ Гуревич, ЮП Трыков, СВ Панков… ;2008; ИЗВЕСТИЯ …,   cyberleninka.ru;http://cyberleninka.ru/article/n/struktura-i-svoystva-pokrytiy-iz-samoflyusuyuschegosya-splava-dlya-zaschity-svarnyh-soedineniy;русский;Google Scholar;none;none;

2015/07/21 16:00:13 : Found record - 2015/07/21 16:00:13;[ЦИТИРОВАНИЕ][C] Исследование низкоскоростных эмульсионных взрывчатых веществ;ВВ Сильвестров, АВ Пластинин ;2009; Физика горения и взрыва,   elibrary.ru;none;русский;Google Scholar;none;none;

2015/07/21 16:00:13 : Get documents ./docs2/input140.html;

2015/07/21 16:00:13 : Found record - 2015/07/21 16:00:13;[ЦИТИРОВАНИЕ][C] Разработка технологии сварки взрывом сотово-армированных материалов и конструкций;СА Шестаков ;1988; СА Шестаков. Волгоград, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:13 : Found record - 2015/07/21 16:00:13;[ЦИТИРОВАНИЕ][C] Сравнительные исследования свойств крупногабаритных заготовок сталь–титан, полученных сваркой взрывом в среде защитных газов и …;АА Бердыченко, ЛБ Первухин, СГ Цыбочкин ;2001; Слоистые композиционные …, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:13 : Found record - 2015/07/21 16:00:13;[ЦИТИРОВАНИЕ][C] Применение численных методов в задачах прессования и сварки взрывом;ГЕ Кузьмин ;1977; Канд. дис, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:13 : Found record - 2015/07/21 16:00:13;[ЦИТИРОВАНИЕ][C] Исследование основных закономерностей процесса пластической деформации при сварке взрывом;ВГ Шморгун ;2000; Сварочное производство, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:13 : Found record - 2015/07/21 16:00:13;[ЦИТИРОВАНИЕ][C] Параметры нагружения при сварке взрывом с запрессовкой порошка в трубчатых элементах;ВД Рогозин, СП Писарев ;1998; Сварочное производство, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:13 : Found record - 2015/07/21 16:00:13;[ЦИТИРОВАНИЕ][C] Развитие технологии и производства биметалла сваркой взрывом в России;ЛБ Первухин, ОЛ Первухина, ДВ Рихтер ;2009; Технология машиностроения, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:13 : Found record - 2015/07/21 16:00:13;[ЦИТИРОВАНИЕ][C] Об оценке факторов, определяющих надежность процесса сварки взрывом;ВИ Лысак, ВС Седых, ЮП Трыков ;1979; Сварочное производство, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:13 : Found record - 2015/07/21 16:00:13;[ЦИТИРОВАНИЕ][C] Некоторые закономерности сварки взрывом сталеалюминиевых соединений и исследование их свойств;ЕБ Сахновская ;none; ЕБ Сахновская.–Волгоград: ВПИ.– …;none;русский;Google Scholar;none;none;

2015/07/21 16:00:13 : Found record - 2015/07/21 16:00:13;[ЦИТИРОВАНИЕ][C] К расчёту параметров сварки взрывом многослойных соединений;АП Соннов, ЮП Трыков ;1973; Физика и химия обработки материалов, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:13 : Found record - 2015/07/21 16:00:13;[ЦИТИРОВАНИЕ][C] … аспекты изготовления композиционных металлических материалов на основе алюминида титана, полученных сваркой взрывом;ДБ Крюков ;2013;   Наука и образование в XXI веке– …;none;русский;Google Scholar;none;none;

2015/07/21 16:00:13 : Found record - 2015/07/21 16:00:13;[ЦИТИРОВАНИЕ][C] Формирование соединений при сварке взрывом крупногабаритных металлических слоистых композитов;СВ Кузьмин ;2002; Сварочное производство. N, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:13 : Found record - 2015/07/21 16:00:13;[ЦИТИРОВАНИЕ][C] Критерии выбора параметров режима сварки взрывом;ВМ Кудинов, ИД Захаренко ;1985; Свароч. прво, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:13 : Found record - 2015/07/21 16:00:13;[ЦИТИРОВАНИЕ][C] Влияние начальных параметров на процесс волнообразования при сварке металлов взрывом;АА Дерибас, ВМ Кудинов, ФИ Матвеенков ;1967; Физика горения и взрыва, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:14 : Found record - 2015/07/21 16:00:13;[PDF][PDF] Комплексное диффузионное упрочнение тяжелонагруженных деталей машин и инструмента;МА Гурьев, СГ Иванов, ЕА Кошелева… ;2010; Ползуновский …,   elib.altstu.ru;http://elib.altstu.ru/elib/books/Files/pv2010_01/pdf/114guryev.pdf;русский;Google Scholar;153.pdf;153.txt;

2015/07/21 16:00:14 : Found record - 2015/07/21 16:00:14;[ЦИТИРОВАНИЕ][C] Времена развития волнообразования при сварке металлов взрывом;АН Михайлов, АН Дремин ;1981; Труды II совещ. по обработке ма‐териалов взрывом, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:14;[PDF][PDF] Развитие сдвиговой неустойчивости на контактной границе продукты взрыва-металл при скользящей детонации заряда взрывчатого вещества;ОБ Дреннов, АИ Давыдов, АЛ Михайлов… ;2005; Доклады Академии …,   sibran.ru;http://sibran.ru/upload/iblock/974/974d496c52c5321e984525048516fb7e.pdf;русский;Google Scholar;155.pdf;155.txt;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[PDF][PDF] Состояние и перспективы применения импульсных источников энергии для технологических процессов обработки материалов;ВС Кривцов, ВК Борисевич ;2007; Авиационнокосмическая техника …,   irbisnbuv.gov.ua;http://www.irbis-nbuv.gov.ua/cgi-bin/irbis_nbuv/cgiirbis_64.exe?C21COM=2&I21DBN=UJRN&P21DBN=UJRN&IMAGE_FILE_DOWNLOAD=1&Image_file_name=PDF/aktit_2007_11_3.pdf;русский;Google Scholar;156.pdf;156.txt;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[ЦИТИРОВАНИЕ][C] ВЛИЯНИЕ ТЕРМИЧЕСКОГО И СИЛОВОГО ВОЗДЕЙСТВИЯ НА КИНЕТИКУ РОСТА ДИФФУЗИОННОЙ ПРОСЛОЙКИ В НИКЕЛЬ- …;ВГ Шморгун, ЮП Трыков, ОВ Слаутин, АИ Богданов… ;2009; Известия,   elibrary.ru;none;русский;Google Scholar;none;none;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;Структура и свойства покрытий из самофлюсующегося сплава для защиты сварных соединений;ЛМ Гуревич, ЮП Трыков, СВ Панков… ;2008; ИЗВЕСТИЯ …,   cyberleninka.ru;http://cyberleninka.ru/article/n/struktura-i-svoystva-pokrytiy-iz-samoflyusuyuschegosya-splava-dlya-zaschity-svarnyh-soedineniy;русский;Google Scholar;none;none;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[ЦИТИРОВАНИЕ][C] Исследование низкоскоростных эмульсионных взрывчатых веществ;ВВ Сильвестров, АВ Пластинин ;2009; Физика горения и взрыва,   elibrary.ru;none;русский;Google Scholar;none;none;

2015/07/21 16:00:15 : Get documents ./docs2/input160.html;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[HTML][HTML] ТИТАН-СТАЛЬ: ОТ БИМЕТАЛЛА ДО ИНТЕРМЕТАЛЛИДНЫХ КОМПОЗИТОВ*;ЮП Трыков, ВГ Шморгун… ;2008; ИЗВЕСТИЯ …,   cyberleninka.ru;http://cyberleninka.ru/article/n/titan-stal-ot-bimetalla-do-intermetallidnyh-kompozitov;русский;Google Scholar;none;none;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[ЦИТИРОВАНИЕ][C] Распространение волн напряжений в слоистых средах при ударном нагружении (акустическое приближение);НХ Ахмадеев, РХ Болотнова ;1985; Прикладная механика и техническая физика, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[ЦИТИРОВАНИЕ][C] Определяющие процессы при сварке взрывом;ИД Захаренко ;1979; Физика горения и взрыва, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[ЦИТИРОВАНИЕ][C] Современное состояние холодной сварки металлов,«;КК Хренов ;1964; Автоматическая сварка, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[ЦИТИРОВАНИЕ][C] О динамике сварки взрывом;БМП Седых BC ;1962; … и практике холодной и ультразвуковой сварки, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[ЦИТИРОВАНИЕ][C] Использование сильных импульсных магнитных полей для сварки металлов;ВФ Демичев ;1992; Атомная энергия, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[ЦИТИРОВАНИЕ][C] Образование волн при сварке взрывом/Дж. Н. Хант;ДН Хант ;1969; Механика, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[ЦИТИРОВАНИЕ][C] Влияние прокатки при повышенных температурах на свойства титаналюминиевого композита, полученного сваркой взрывом;ЮП Трыков ;1999; Сварочное производство, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[ЦИТИРОВАНИЕ][C] Проблемы, возникающие при мас‐совом производстве изделий сваркой взрывом;БС Злобин ;1998; Сб. трудов меж‐дунар. конф.“Слоистые …, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[ЦИТИРОВАНИЕ][C] Микроструктура и механизм образования соединения при сварке взрывом;М Хаммершмидт, Х Крейе ;1974; … деформации металлов/Под ред. МА Мейерса, ЛЕ …, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[ЦИТИРОВАНИЕ][C] Основные закономерности деформирования металла околошовной зоны при сварке взрывом алюминия;ЕА Чугунов ;2001; Физика и химия обработки материалов, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[PDF][PDF] Метание металлических пластин тангенциальной детонационной волной;АА Дерибас ;2000;   market.sibran.ru;http://market.sibran.ru/upload/iblock/189/1899c4228cfb544c90dfdf077b1dd9d0.pdf;русский;Google Scholar;171.pdf;171.txt;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[ЦИТИРОВАНИЕ][C] Экспериментальные исследования процесса волнообразования при сварке металлов взрывом;АН Михайлов, АФ Беликов, АН Дермин ;1977; … методы и их возможности. Препринт отд …, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[HTML][HTML] ИССЛЕДОВАНИЕ СОЕДИНЕНИЙ НА КОНТАКТАХ МЕТАЛЛИЧЕСКИХ ПОВЕРХНОСТЕЙ, СОЗДАННЫХ ДИНАМИЧЕСКИМИ МЕТОДАМИ;МП Бондарь ;2001; Физическая мезомеханика,   cyberleninka.ru;http://cyberleninka.ru/article/n/issledovanie-soedineniy-na-kontaktah-metallicheskih-poverhnostey-sozdannyh-dinamicheskimi-metodami;русский;Google Scholar;none;none;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[ЦИТИРОВАНИЕ][C] Математическое моделирование деформационного и взрывного процессов, происходящих при сварке взрывом;АЕ Розен, ИС Лось, АЮ Муйземнек… ;2006; Известия …,   elibrary.ru;none;русский;Google Scholar;none;none;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[ЦИТИРОВАНИЕ][C] ОБРАЗОВАНИЕ ВИХРЕЙ ПРИ СВАРКЕ ВЗРЫВОМ (ТИТАН–ОРТОРОМБИЧЕСКИЙ АЛЮМИНИД ТИТАНА);ВВ Рыбин, БА Гринберг, ОВ Антонова… ;2009; Физика металлов и …,   elibrary.ru;none;русский;Google Scholar;none;none;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[ЦИТИРОВАНИЕ][C] Особенности сварки взрывом толстых стальных листов с алюминиевыми сплавами;ВВ Цицилин, ГА Вольферц ;2004; Известия,   elibrary.ru;none;русский;Google Scholar;none;none;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[ЦИТИРОВАНИЕ][C] Двухфазная детонация над слоем горючего;НИ Зверев, НН Смирнов ;1982; Физика горения и взрыва,   Наука, Сибирское отдние;none;русский;Google Scholar;none;none;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[ЦИТИРОВАНИЕ][C] Физико-механические основы повышения и восстановления прочности сталей и сварочных соединений методом взрывной обработки;СП Яковлева ;2005;   [Инт физикотехн. пробл. Севера] …;none;русский;Google Scholar;none;none;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[КНИГА][B] Технология металлов и материалов;ВС Глухов, РА Галустов, ЮА Лобейко ;2005;   agpu.net;http://agpu.net/fakult/TEHFAK/Kaf_teh_i_OPD/uch_deyat_kaf/grif_umo/opornie_leksii1.pdf;русский;Google Scholar;none;none;

2015/07/21 16:00:15 : Get documents ./docs2/input180.html;

2015/07/21 16:00:15 : Found record - 2015/07/21 16:00:15;[HTML][HTML] ЧИСЛЕННОЕ МОДЕЛИРОВАНИЕ МЕТОДОМ МОЛЕКУЛЯРНОЙ ДИНАМИКИ ДЕФОРМАЦИИ ПЛАСТИН ПРИ ИХ КОСОМ СОУДАРЕНИИ;СП КИСЕЛЕВ ;2013; ФИЗИЧЕСКАЯ МЕЗОМЕХАНИКА,   cyberleninka.ru;http://cyberleninka.ru/article/n/chislennoe-modelirovanie-metodom-molekulyarnoy-dinamiki-deformatsii-plastin-pri-ih-kosom-soudarenii;русский;Google Scholar;none;none;

2015/07/21 16:00:16 : Found record - 2015/07/21 16:00:15;[PDF][PDF] Возникновение силы торможения типа сухого трения при динамическом скольжении краевой дислокации в кристалле, содержащем призматические …;ВВ Малашенко ;2011; Физика твердого тела,   journals.ioffe.ru;http://journals.ioffe.ru/ftt/2011/11/p2204-2208.pdf;русский;Google Scholar;181.pdf;181.txt;

2015/07/21 16:00:16 : Found record - 2015/07/21 16:00:16;[HTML][HTML] Комплексная технология получения магниево-алюминиевого композита;ЮП ТРЫКОВ, ЛМ ГУРЕВИЧ… ;2007; Известия …,   cyberleninka.ru;http://cyberleninka.ru/article/n/kompleksnaya-tehnologiya-polucheniya-magnievo-alyuminievogo-kompozita;русский;Google Scholar;none;none;

2015/07/21 16:00:16 : Found record - 2015/07/21 16:00:16;[ЦИТИРОВАНИЕ][C] Волнообразование при высокоскоростном симметричном соударении металлических пластин;ВВ Пай, ЯЛ Лукьянов, ГЕ Кузьмин… ;2006; … горения и взрыва,   elibrary.ru;none;русский;Google Scholar;none;none;

2015/07/21 16:00:16 : Found record - 2015/07/21 16:00:16;[PDF][PDF] О деформировании бериллия при высокоскоростном косом соударении;ОБ Дреннов, АЛ Михайлов ;2002;   sibran.ru;http://www.sibran.ru/upload/iblock/789/7892fd40571ec65797240b324cdd9bde.pdf;русский;Google Scholar;184.pdf;184.txt;

2015/07/21 16:00:17 : Found record - 2015/07/21 16:00:17;[ЦИТИРОВАНИЕ][C] Синтез спрессованной взрывом шихты пьезокерамики ЦТС;ВД Рогозин, АФ ТРУДОВ ;2000; Материаловедение, ;none;русский;Google Scholar;none;none;

2015/07/21 16:00:17 : Found record - 2015/07/21 16:00:17;[ЦИТИРОВАНИЕ][C] О ТАНГЕНЦИАЛЬНОМ РАЗРЫВЕ ПРИ СХЛОПЫВАНИИ БИМЕТАЛЛИЧЕСКОЙ ОБЛИЦОВКИ;НС Козин, ВИ Мали… ;1977; … горения и взрыва,   Наука, Сибирское отдние;none;русский;Google Scholar;none;none;

2015/07/21 16:00:17 : Found record - 2015/07/21 16:00:17;[ЦИТИРОВАНИЕ][C] Взаимодействие меди и молибдена при взрывных нагрузках;ЛД Аникина, ГВ Бердичевский… ;1970; … и взрыва,   Наука, Сибирское отдние;none;русский;Google Scholar;none;none;

2015/07/21 16:00:17 : Found record - 2015/07/21 16:00:17;[ЦИТИРОВАНИЕ][C] Биметаллические соединения орторомбического алюминида титана с титановым сплавом;ВВ Рыбин, ВА Семенов, АН Семенов… ;2005; Физика металлов и …,   elibrary.ru;none;русский;Google Scholar;none;none;

2015/07/21 16:00:17 : Found record - 2015/07/21 16:00:17;Перспективы производства и использования металлических микроламинатов, получаемых вакуумной прокаткой;ИМ Неклюдов, ВА Белоус, ВН Воеводин… ;2010;   dspace.nbuv.gov.ua;http://dspace.nbuv.gov.ua/handle/123456789/17386;русский;Google Scholar;none;none;

2015/07/21 16:00:17 : Found record - 2015/07/21 16:00:17;Оценка эффективности методов повышения сопротивления усталости сварных соединений при ударном нагружении в условиях низкой температуры;ВА Дегтярев, БС Шульгинов ;2000; Проблемы прочности,   dspace.nbuv.gov.ua;http://dspace.nbuv.gov.ua/handle/123456789/46373;русский;Google Scholar;none;none;

2015/07/21 16:00:17 : Found record - 2015/07/21 16:00:17;[ЦИТИРОВАНИЕ][C] НАПРЯЖЕНИЯ И ДЕФОРМАЦИИ В КОМПОЗИЦИОННЫХ МАТЕРИАЛАХ ПРИ ТЕРМОЦИКЛИРОВАНИИ ЛЕ ГУКАСЯН, ВВ БЕЛОВ, ММ …;ЛЕ Гукасян ;1975; Физика и химия обработки материалов,   Наука;none;русский;Google Scholar;none;none;

2015/07/21 16:00:17 : Found record - 2015/07/21 16:00:17;[PDF][PDF] Исследование фазового состава диффузионной зоны в композите системы медь-титан;ВГ Шморгун, ЮП Трыков, ВН Арисова… ;none; … ВолгГТУ: межвуз. сб. …  cyberleninka.ru;http://cyberleninka.ru/article/n/issledovanie-fazovogo-sostava-diffuzionnoy-zony-v-kompozite-h20n80-ad1.pdf;русский;Google Scholar;192.pdf;192.txt;

2015/07/21 16:00:18 : Found record - 2015/07/21 16:00:17;[PDF][PDF] Композиционные материалы в технике и исследование возможно-стей получения изделий из разнородных материалов в литейном производстве: …;АВ Ковалева ;2008; учебное пособие/АВ Ковалева, АА …,   window.dev.informika.ru;http://window.dev.informika.ru/resource/711/59711/files/stup422.pdf;русский;Google Scholar;193.pdf;193.txt;

2015/07/21 16:00:19 : Found record - 2015/07/21 16:00:19;[PDF][PDF] Определение направления роста диффузионной зоны на межслойных границах никель-алюминиевых СКМ;ВГ Шморгун, ЛМ Гуревич, АИ Богданов ;none; Известия ВолгГТУ: межвуз. сб. …  cyberleninka.ru;http://cyberleninka.ru/article/n/opredelenie-napravleniya-rosta-diffuzionnoy-zony-na-mezhsloynyh-granitsah-nikel-alyuminievyh-skm.pdf;русский;Google Scholar;194.pdf;194.txt;

2015/07/21 16:00:19 : Found record - 2015/07/21 16:00:19;[HTML][HTML] ДИФФУЗИЯ В СЛОИСТОМ ТИТАНО-АЛЮМИНИЕВОМ КОМПОЗИТЕ ВТ1-АД1 ПРИ ПОВЫШЕННЫХ ТЕМПЕРАТУРАХ;ЮП Трыков, ЛМ Гуревич… ;2007; Известия Волгоградского …,   cyberleninka.ru;http://cyberleninka.ru/article/n/diffuziya-v-sloistom-titano-alyuminievom-kompozite-vt1-ad1-pri-povyshennyh-temperaturah;русский;Google Scholar;none;none;

2015/07/21 16:00:19 : Found record - 2015/07/21 16:00:19;[HTML][HTML] ВЛИЯНИЕ ТЕМПЕРАТУРНО-ВРЕМЕННЫХ ФАКТОРОВ НА ФОРМИРОВАНИЕ СТРУКТУРЫ СИК СИСТЕМЫ TI-FE*;ВГ Шморгун, ЮП Трыков… ;2008; ИЗВЕСТИЯ …,   cyberleninka.ru;http://cyberleninka.ru/article/n/vliyanie-temperaturno-vremennyh-faktorov-na-formirovanie-struktury-sik-sistemy-ti-fe;русский;Google Scholar;none;none;

2015/07/21 16:00:19 : Found record - 2015/07/21 16:00:19;[HTML][HTML] ИЗУЧЕНИЕ ОСОБЕННОСТЕЙ МИКРОСТРУКТУРЫ ЗОНЫ КОНТАКТНОГО ВЗАИМОДЕЙСТВИЯ ЧАСТИЦ ПОРОШКОВ ПРИ ДИНАМИЧЕСКОМ …;МП Бондарь ;2004; Физическая мезомеханика,   cyberleninka.ru;http://cyberleninka.ru/article/n/izuchenie-osobennostey-mikrostruktury-zony-kontaktnogo-vzaimodeystviya-chastits-poroshkov-pri-dinamicheskom-pressovanii;русский;Google Scholar;none;none;

2015/07/21 16:00:19 : Found record - 2015/07/21 16:00:19;[HTML][HTML] Гидродинамические неустойчивости в средах с прочностью-от объекта исследований к инструменту исследований;АЛ Михайлов ;2007; Физическая мезомеханика,   cyberleninka.ru;http://cyberleninka.ru/article/n/gidrodinamicheskie-neustoychivosti-v-sredah-s-prochnostyu-ot-obekta-issledovaniy-k-instrumentu-issledovaniy;русский;Google Scholar;none;none;

2015/07/21 16:00:20 : Found record - 2015/07/21 16:00:19;[PDF][PDF] Локализация деформации и связь ее с деформированным состоянием материала;АФ Беликова, СН Буравова… ;2013; Журнал технической …,   journals.ioffe.ru;http://journals.ioffe.ru/jtf/2013/02/p153-155.pdf;русский;Google Scholar;199.pdf;199.txt;

2015/07/21 16:00:20 : Get documents ./docs2/input200.html;

2015/07/21 16:00:20 : Found record - 2015/07/21 16:00:20;[HTML][HTML] Свойства интерметаллидных прослоек в слоистых титано-алюминиевых композитах;ЛМ Гуревич, ЮП Трыков, ДВ Проничев… ;2009; ИЗВЕСТИЯ …,   cyberleninka.ru;http://cyberleninka.ru/article/n/svoystva-intermetallidnyh-prosloek-v-sloistyh-titano-alyuminievyh-kompozitah;русский;Google Scholar;none;none;

2015/07/21 16:00:21 : Found record - 2015/07/21 16:00:20;[PDF][PDF] САПР ТЕХНОЛОГИЧЕСКИХ ПРОЦЕССОВ СВАРКИ ВЗРЫВОМ;СВ Хаустов, СВ Кузьмин, ВИ Лысак ;none; comhightech.tsu.tula.ru;http://comhightech.tsu.tula.ru/weldsim/pdf/Haustov.pdf;русский;Google Scholar;201.pdf;201.txt;

2015/07/21 16:00:21 : Found record - 2015/07/21 16:00:21;[HTML][HTML] ИССЛЕДОВАНИЕ ВЛИЯНИЯ УСЛОВИЙ ФОРМИРОВАНИЯ СОЕДИНЕНИЯ ПРИ СВАРКЕ ВЗРЫВОМ НА СТРУКТУРУ И СОСТАВ ОПЛАВОВ В …;Л ДЕ, МД ТРУНОВ, ЛМ ГУРЕВИЧ… ;2014; ИЗВЕСТИЯ …,   cyberleninka.ru;http://cyberleninka.ru/article/n/issledovanie-vliyaniya-usloviy-formirovaniya-soedineniya-pri-svarke-vzryvom-na-strukturu-i-sostav-oplavov-v-sloistom-kompozitsionnom;русский;Google Scholar;none;none;

2015/07/21 16:00:23 : Found record - 2015/07/21 16:00:21;[PDF][PDF] … ИССЛЕДОВАНИЕ СТРУКТУРЫ И СВОЙСТВ КОМПОЗИЦИОННЫХ МАТЕРИАЛОВ, ПОЛУЧЕННЫХ ПО БАТАРЕЙНОЙ СХЕМЕ СВАРКИ ВЗРЫВОМ;И МАТЕРИАЛОВ ;none; cyberleninka.ru;http://cyberleninka.ru/article/n/issledovanie-strukturyi-svoystv-kompozitsionnyhmaterialov-poluchennyh-po-batareynoy-sheme-svarki-vzryvom.pdf;русский;Google Scholar;203.pdf;203.txt;

2015/07/21 16:00:23 : Found record - 2015/07/21 16:00:23;[HTML][HTML] ЗАКОНОМЕРНОСТИ ПЛАСТИЧЕСКОГО ДЕФОРМИРОВАНИЯ МЕТАЛЛА ПРИ СВАРКЕ ВЗРЫВОМ СТАЛЕАЛЮМИНИЕВОГО КОМПОЗИТА С …;ОВ Строков, ВИ Кузьмин, В ЛЫСАК… ;2008; ИЗВЕСТИЯ …,   cyberleninka.ru;http://cyberleninka.ru/article/n/zakonomernosti-plasticheskogo-deformirovaniya-metalla-pri-svarke-vzryvom-stalealyuminievogo-kompozita-s-prosloykoy-hroma;русский;Google Scholar;none;none;

2015/07/21 16:00:24 : Found record - 2015/07/21 16:00:23;[PDF][PDF] При плакировании взрывом крупногабаритных пластин отмечается изменение свойств соедине-ния по длине свариваемых заготовок, …;Н ВЗРЫВОМ ;none; cyberleninka.ru;http://cyberleninka.ru/article/n/matematicheskaya-model-vzaimodeystviya-metaemoy-plastiny-s-impulsnoy-nagruzkoy-v-usloviyah-svarki-metallov-vzryvom.pdf;русский;Google Scholar;205.pdf;205.txt;

2015/07/21 16:00:24 : Found record - 2015/07/21 16:00:24;[HTML][HTML] МЕДНО-АЛЮМИНИЕВЫЕ КОМПОЗИЦИОННЫЕ МАТЕРИАЛЫ, ПОЛУЧЕННЫЕ СВАРКОЙ ВЗРЫВОМ;ИС Лось, ДБ Крюков, АВ Хорин ;2010; ИЗВЕСТИЯ ВОЛГОГРАДСКОГО …,   cyberleninka.ru;http://cyberleninka.ru/article/n/medno-alyuminievye-kompozitsionnye-materialy-poluchennye-svarkoy-vzryvom;русский;Google Scholar;none;none;

